mgi_id	gene_name	ensemble_id	uberon_annotations
mgi:3040462	elsgp2	not_found	uberon_0002405
mgi:1928369	slc2a5	ensmusg00000028976	uberon_0003951,uberon_0000019,uberon_0001801,uberon_0001802,uberon_0000966,uberon_0000965,uberon_0000468,uberon_0002105,uberon_0002104
mgi:1914241	khdc3	ensmusg00000092622	uberon_0000474,uberon_0000468
mgi:891978	phyh	ensmusg00000026664	uberon_0002405,uberon_0000955,uberon_0001016,uberon_0002107,uberon_0002028,uberon_0002129,uberon_0000468,uberon_0001895,uberon_0001347,uberon_0002979,uberon_0002037,uberon_0000990,uberon_0002423
mgi:1337131	rev3l	ensmusg00000019841	uberon_0002405,uberon_0000478,uberon_0002329,uberon_0001981,uberon_0004535,uberon_0001074,uberon_0004022,uberon_0004716,uberon_0004177,uberon_0008852,uberon_0001911,uberon_0002390,uberon_0001049,uberon_0008974,uberon_0002416,uberon_0000922,uberon_0000948,uberon_0007811,uberon_0004374,uberon_0003104,uberon_0006003
mgi:2388297	tg(sod1*g93a)<dl>1gur	not_found	uberon_0000475,uberon_0002405,uberon_0002315,uberon_0002240,uberon_0003663,uberon_0002390,uberon_0000383,uberon_0001016
mgi:891971	serpina1a	ensmusg00000066366	uberon_0000922
mgi:891970	serpina1b	ensmusg00000071178	uberon_0000955
mgi:2443327	fa2h	ensmusg00000033579	uberon_0000475,uberon_0001037,uberon_0000955,uberon_0001016,uberon_0002073,uberon_0000019,uberon_0000014,uberon_0000012,uberon_0002104,uberon_0035610,uberon_0010166,uberon_0002416,uberon_0002028,uberon_0002129,uberon_0001895,uberon_0003663,uberon_0001003,uberon_0000941,uberon_0002979,uberon_0001802,uberon_0011932,uberon_0001821,uberon_0001785,uberon_0002074,uberon_0002037
mgi:3716426	tg(ckm*-mstn)1nfg	not_found	uberon_0000383,uberon_0001134,uberon_0001630
mgi:891976	bhlha15	ensmusg00000052271	uberon_0000325,uberon_0004805,uberon_0001199,uberon_0008974,uberon_0000079,uberon_0000017,uberon_0001263,uberon_0001911,uberon_0001264,uberon_0002107,uberon_0011847,uberon_0010147,uberon_0010143,uberon_0001167,uberon_0003214,uberon_0002416,uberon_0001831,uberon_0001912,uberon_0000468,uberon_0001007,uberon_0000945,uberon_0004054,uberon_0000998,uberon_0006924,uberon_0003244,uberon_0011950,uberon_0006003,uberon_0010243,uberon_0002423
mgi:1925349	atrip	ensmusg00000025646	uberon_0000922,uberon_0001981,uberon_0004535
mgi:3043074	tg(rho-sca7)r7njman	not_found	uberon_0002104
mgi:2445208	rfx6	ensmusg00000019900	uberon_0002530,uberon_0002405,uberon_0004177,uberon_0000160,uberon_0001007,uberon_0002390,uberon_0001264,uberon_0000916
mgi:3053521	tmgc36	not_found	uberon_0002105,uberon_0001690,uberon_0000019,uberon_0002104
mgi:3053524	tmgc37	not_found	uberon_0001690,uberon_0002105
mgi:3053526	tmgc38	not_found	uberon_0002416,uberon_0002105,uberon_0001690
mgi:3766500	tg(myh6-map2k1*)1jmol	not_found	uberon_0000383,uberon_0002349,uberon_0001630,uberon_0004535,uberon_0000948,uberon_0004784,uberon_0000178,uberon_0002084,uberon_0003382
mgi:5476166	b2b1929clo	not_found	uberon_0005953,uberon_0004802,uberon_0001072,uberon_0004535,uberon_0002048,uberon_0001004,uberon_0002146,uberon_0002075,uberon_0005989,uberon_0002080,uberon_0000948
mgi:5476165	b2b1879clo	not_found	uberon_0001708,uberon_0002113,uberon_0011156,uberon_0002012,uberon_0002349,uberon_0004535,uberon_0002094,uberon_0003382,uberon_0002084,uberon_0003381,uberon_0001456,uberon_0003128,uberon_0000033,uberon_0001630,uberon_0005944,uberon_0006207,uberon_0001007,uberon_0000948,uberon_0000947,uberon_0007811,uberon_0002080,uberon_0001008,uberon_0000383,uberon_0000165,uberon_0003457,uberon_0004125,uberon_0001434,uberon_0004667
mgi:5476164	b2b1876clo	not_found	uberon_0000383,uberon_0002349,uberon_0004535,uberon_0004125,uberon_0004493,uberon_0000948,uberon_0005989,uberon_0001630
mgi:3042928	epfq3	not_found	uberon_0003916
mgi:3525222	tg(col2a1-hdac4)1eno	not_found	uberon_0006772,uberon_0002483,uberon_0002495,uberon_0002516,uberon_0002091,uberon_0001434
mgi:5467322	tg(pcp2-atxn2*127q)#plt	not_found	uberon_0002974,uberon_0002979,uberon_0002129,uberon_0001895,uberon_0002028,uberon_0001016,uberon_0002037,uberon_0000955
mgi:3042922	scfq2	not_found	uberon_0003916
mgi:3042923	epfpq3	not_found	uberon_0003916
mgi:3042920	tesq1	not_found	uberon_0000079,uberon_0004054,uberon_0005399,uberon_0000473
mgi:3042921	epfpq1	not_found	uberon_0003916
mgi:3851197	blst	not_found	uberon_0001037,uberon_0010166,uberon_0002416
mgi:3042927	scfq4	not_found	uberon_0002190,uberon_0002072,uberon_0001347,uberon_0006003,uberon_0002416
mgi:3656475	tg(h2-k-cd86)27all	not_found	uberon_0002405,uberon_0004177,uberon_0002390
mgi:2384312	usp11	ensmusg00000031066	uberon_0002405,uberon_0002390
mgi:2675387	nanos3	ensmusg00000056155	uberon_0000079,uberon_0000473,uberon_0000474,uberon_0003975,uberon_0004054,uberon_0000468,uberon_0000992,uberon_0005399,uberon_0005398
mgi:1332226	soat2	ensmusg00000023045	uberon_0002110,uberon_0001970,uberon_0000160,uberon_0001007,uberon_0002108,uberon_0002107,uberon_0002423
mgi:1926916	tg(krt2-6a)1der	not_found	uberon_0001037,uberon_0010166,uberon_0002416
mgi:3622346	in(7)4rl	not_found	uberon_0000922
mgi:2669609	tmevd7	not_found	uberon_0001016
mgi:106100	etfdh	ensmusg00000027809	uberon_0003951,uberon_0000019,uberon_0004535,uberon_0001802,uberon_0003501,uberon_0000966,uberon_0002104
mgi:4829956	m6sapc	not_found	uberon_0000012,uberon_0001785
mgi:1889286	cbln3	ensmusg00000040380	uberon_0000019,uberon_0003951,uberon_0000966,uberon_0002349,uberon_0001802,uberon_0004535,uberon_0007812,uberon_0002104
mgi:4829954	m7sapc	not_found	uberon_0002240,uberon_0001049,uberon_0001890,uberon_0000922,uberon_0004716,uberon_0001893,uberon_0001675,uberon_0000012,uberon_0000955,uberon_0001647,uberon_0002315
mgi:4943701	tg(lck-stk17b)26.1wals	not_found	uberon_0002370,uberon_0002405,uberon_0002390,uberon_0002106
mgi:4829952	m5sapc	not_found	uberon_0002240,uberon_0001049,uberon_0010166,uberon_0002416,uberon_0000922,uberon_0004716,uberon_0002315,uberon_0000012,uberon_0000026,uberon_0007812,uberon_0001037
mgi:4829483	m2.8.6djba	not_found	uberon_0001474,uberon_0010166,uberon_0002416,uberon_0000014,uberon_0000468,uberon_0001037,uberon_0001434
mgi:99500	ephx2	ensmusg00000022040	uberon_0000019,uberon_0003951,uberon_0003501,uberon_0001802,uberon_0004535,uberon_0000966,uberon_0000178,uberon_0002104
mgi:3817955	rgsc1755	not_found	uberon_0003951,uberon_0000019,uberon_0003501,uberon_0001802,uberon_0004535,uberon_0001782,uberon_0000966,uberon_0002104
mgi:2142763	cyp4v3	ensmusg00000079057	uberon_0003951,uberon_0000019,uberon_0001776,uberon_0001768,uberon_0001802,uberon_0000966,uberon_0002104
mgi:4829959	m1sapc	not_found	uberon_0000012,uberon_0001643
mgi:5805450	tg(cd2-rorc)#staka	not_found	uberon_0001007,uberon_0001016,uberon_0002405,uberon_0010243,uberon_0000019,uberon_0001004,uberon_0001044,uberon_0002390,uberon_0001817,uberon_0001750,uberon_0002104
mgi:1346049	hs2st1	ensmusg00000040151	uberon_0002113,uberon_0001456,uberon_0001768,uberon_0001769,uberon_0000084,uberon_0005944,uberon_0000012,uberon_0002544,uberon_0002091,uberon_0000975,uberon_0007811,uberon_0003951,uberon_0001792,uberon_0003461,uberon_0003252,uberon_0002107,uberon_0000982,uberon_0002101,uberon_0001716,uberon_0002413,uberon_0000033,uberon_0002470,uberon_0001007,uberon_0000966,uberon_0000965,uberon_0011892,uberon_0003902,uberon_0001008,uberon_0002104,uberon_0000019,uberon_0000165,uberon_0001802,uberon_0001801,uberon_0001782,uberon_0001434,uberon_0002423
mgi:95614	gabra2	ensmusg00000000560	uberon_0001016,uberon_0002416
mgi:1346042	mgll	ensmusg00000033174	uberon_0002416,uberon_0000468,uberon_0002107,uberon_0002423
mgi:3580016	agap2	ensmusg00000025422	uberon_0003214,uberon_0002416,uberon_0001912,uberon_0000468,uberon_0006003,uberon_0000178,uberon_0001911,uberon_0001913,uberon_0003244,uberon_0002107,uberon_0008974,uberon_0002423
mgi:1930088	clcf1	ensmusg00000097629	uberon_0002240,uberon_0000127,uberon_0002028,uberon_0000922,uberon_0002315,uberon_0001895,uberon_0000988,uberon_0002298,uberon_0000955,uberon_0004716,uberon_0001016
mgi:1346047	gdf15	ensmusg00000038508	uberon_0002240,uberon_0002113,uberon_0002349,uberon_0001647,uberon_0000012,uberon_0001645,uberon_0002390,uberon_0001347,uberon_0002352,uberon_0010410,uberon_0010411,uberon_0002315,uberon_0000468,uberon_0001008,uberon_0004535,uberon_0002859,uberon_0003943
mgi:1346044	tll2	ensmusg00000025013	uberon_0000383,uberon_0001630
mgi:2446159	itpk1	ensmusg00000057963	uberon_0001049,uberon_0000922,uberon_0004716,uberon_0005944,uberon_0002091,uberon_0002384,uberon_0003128,uberon_0002228,uberon_0001434,uberon_0003252,uberon_0001130,uberon_0000955,uberon_0001443,uberon_0002224
mgi:1927140	git1	ensmusg00000011877	uberon_0001004,uberon_0003512,uberon_0000468,uberon_0004535,uberon_0002048,uberon_0004638,uberon_0000014,uberon_0000117,uberon_0001016
mgi:88375	cenpa	ensmusg00000029177	uberon_0000358,uberon_0001049,uberon_0007811,uberon_0004345,uberon_0001890,uberon_0002539,uberon_0000478,uberon_0000087,uberon_0008853,uberon_0004535,uberon_0000948,uberon_0000922,uberon_0000955,uberon_0004716
mgi:88376	cenpb	ensmusg00000068267	uberon_0000079,uberon_0000474,uberon_0000473,uberon_0003975,uberon_0004054,uberon_0002451,uberon_0000468,uberon_0001295,uberon_0005399,uberon_0000995
mgi:1927144	sav1	ensmusg00000021067	uberon_0001213,uberon_0010402,uberon_0001173,uberon_0001987,uberon_0001171,uberon_0000478,uberon_0001981,uberon_0004535,uberon_0001155,uberon_0002416,uberon_0000076,uberon_0000115,uberon_0002073,uberon_0000019,uberon_0000059,uberon_0000014,uberon_0003970,uberon_0002394,uberon_0001277,uberon_0002108,uberon_0002107,uberon_0001242,uberon_0002069,uberon_0002025,uberon_0002027,uberon_0000922,uberon_0000924,uberon_0001007,uberon_0001004,uberon_0001003,uberon_0004647,uberon_0001280,uberon_0003951,uberon_0001984,uberon_0002104,uberon_0000966,uberon_0002048,uberon_0001802,uberon_0003946,uberon_0000160,uberon_0011932,uberon_0001241,uberon_0006003,uberon_0000990,uberon_0004716,uberon_0001434,uberon_0002423
mgi:2682678	mhdakta21	not_found	uberon_0007812,uberon_0000026
mgi:88373	cebpb	ensmusg00000056501	uberon_0000474,uberon_0012352,uberon_0002091,uberon_0003975,uberon_0000074,uberon_0003461,uberon_0002390,uberon_0000178,uberon_0000440,uberon_0005944,uberon_0001348,uberon_0002106,uberon_0001105,uberon_0001097,uberon_0002423,uberon_0002520,uberon_0002320,uberon_0008974,uberon_0001911,uberon_0003252,uberon_0001264,uberon_0002006,uberon_0010753,uberon_0001285,uberon_0007811,uberon_0002007,uberon_0003128,uberon_0000992,uberon_0006003,uberon_0008867,uberon_0002113,uberon_0001703,uberon_0001134,uberon_0014394,uberon_0010417,uberon_0003427,uberon_0003428,uberon_0004042,uberon_0001630,uberon_0002512,uberon_0001542,uberon_0001305,uberon_0002509,uberon_0000006,uberon_0002500,uberon_0001434,uberon_0002405,uberon_0001765,uberon_0001959,uberon_0000016,uberon_0000014,uberon_0009745,uberon_0001229,uberon_0002107,uberon_0001225,uberon_0010416,uberon_0010412,uberon_0002416,uberon_0000468,uberon_0001007,uberon_0001003,uberon_0001008,uberon_0000383,uberon_0001961,uberon_0002483,uberon_0001250
mgi:96701	krt4	ensmusg00000059668	uberon_0001456,uberon_0001199,uberon_0001723,uberon_0001037,uberon_0001976,uberon_0000019,uberon_0000014,uberon_0002067,uberon_0003729,uberon_0000033,uberon_0002104,uberon_0003357,uberon_0001772,uberon_0010166,uberon_0002416,uberon_0001043,uberon_0010409,uberon_0001167,uberon_0001007,uberon_0000964,uberon_0000945,uberon_0007811,uberon_0000167,uberon_0000165,uberon_0001801,uberon_0001276
mgi:88378	ces1g	ensmusg00000057074	uberon_0000468,uberon_0001348,uberon_0002107,uberon_0002423,uberon_0001347
mgi:1924145	bicd2	ensmusg00000037933	uberon_0002298,uberon_0001891,uberon_0000349,uberon_0010011,uberon_0000956,uberon_0000955,uberon_0001016,uberon_0004714,uberon_0001871,uberon_0001954,uberon_0002028,uberon_0001359,uberon_0002285,uberon_0002313,uberon_0002435,uberon_0001869,uberon_0005944,uberon_0002289,uberon_0000446,uberon_0001890,uberon_0002317,uberon_0001893,uberon_0002129,uberon_0001895,uberon_0000468,uberon_0005357,uberon_0002336,uberon_0002956,uberon_0007811,uberon_0004545,uberon_0002974,uberon_0002979,uberon_0003457,uberon_0003128,uberon_0002037,uberon_0002421,uberon_0001434
mgi:2682764	mhdasco6	not_found	uberon_0001037,uberon_0010166,uberon_0002416
mgi:1924140	memo1	ensmusg00000058704	uberon_0002407,uberon_0004535,uberon_0001130,uberon_0002190,uberon_0001037,uberon_0003937,uberon_0004716,uberon_0005944,uberon_0010166,uberon_0002416,uberon_0000922,uberon_0000948,uberon_0001347,uberon_0002072,uberon_0000990,uberon_0001434
mgi:1924143	cers2	ensmusg00000015714	uberon_0003544,uberon_0001869,uberon_0002416,uberon_0001645,uberon_0002129,uberon_0001871,uberon_0001895,uberon_0000349,uberon_0000012,uberon_0001890,uberon_0002956,uberon_0002310,uberon_0000955,uberon_0002028,uberon_0002037,uberon_0001893,uberon_0002421,uberon_0002423
mgi:4358580	tg(pbsn-hpn,-gfp)dvv	not_found	uberon_0000079,uberon_0004054,uberon_0002367,uberon_0002365
mgi:4940058	tg(prnp-atxn3*79q)#hlw	not_found	uberon_0000468
mgi:5014373	tg(actb-fig4*i41t)705mm	not_found	uberon_0005944,uberon_0000955,uberon_0010166,uberon_0002416,uberon_0001890,uberon_0002285,uberon_0001893,uberon_0003457,uberon_0003128,uberon_0001016,uberon_0001434,uberon_0001037,uberon_0007811,uberon_0001359
mgi:3619443	mir9-3	ensmusg00000093238	uberon_0000079,uberon_0000474,uberon_0000468
mgi:3619442	mir9-2	ensmusg00000065424	uberon_0004784
mgi:3619440	mir96	ensmusg00000065586	uberon_0002295,uberon_0001016,uberon_0002499,uberon_0001690,uberon_0000012,uberon_0006937,uberon_0002105,uberon_0002227,uberon_0005944,uberon_0005236,uberon_0007811,uberon_0001846,uberon_0001844,uberon_0001849,uberon_0003457,uberon_0003128,uberon_0012449,uberon_0001434
mgi:98936	vpreb1	ensmusg00000059305	uberon_0002405,uberon_0004177,uberon_0002390
mgi:98935	vldlr	ensmusg00000024924	uberon_0002443,uberon_0004535,uberon_0000955,uberon_0001016,uberon_0004004,uberon_0003427,uberon_0003951,uberon_0001776,uberon_0000012,uberon_0001791,uberon_0003501,uberon_0002104,uberon_0001768,uberon_0010412,uberon_0002028,uberon_0002129,uberon_0001895,uberon_0000468,uberon_0000966,uberon_0003902,uberon_0000019,uberon_0001802,uberon_0001782,uberon_0001787,uberon_0002037,uberon_0001789
mgi:98933	vip	ensmusg00000019772	uberon_0000473,uberon_0002012,uberon_0004535,uberon_0003381,uberon_0000079,uberon_0002405,uberon_0002048,uberon_0000178,uberon_0010147,uberon_0001630,uberon_0001004,uberon_0000948,uberon_0001343,uberon_0002080,uberon_0000383,uberon_0004054,uberon_0003512,uberon_0000998,uberon_0002365
mgi:98932	vim	ensmusg00000026728	uberon_0002979,uberon_0002405,uberon_0002444,uberon_0001981,uberon_0004535,uberon_0001801,uberon_0000955,uberon_0001016,uberon_0000019,uberon_0004716,uberon_0002390,uberon_0000178,uberon_0002104,uberon_0001630,uberon_0002028,uberon_0002129,uberon_0001895,uberon_0000965,uberon_0000383,uberon_0001804,uberon_0004237,uberon_0002037
mgi:98931	ezr	ensmusg00000052397	uberon_0001971,uberon_0000325,uberon_0001213,uberon_0001167,uberon_0001199,uberon_0000468,uberon_0000160,uberon_0001007,uberon_0002405,uberon_0001277,uberon_0002390,uberon_0002108,uberon_0000945
mgi:1923718	uhrf2	ensmusg00000024817	uberon_0000474,uberon_0001474,uberon_0002405,uberon_0002349,uberon_0000922,uberon_0004535,uberon_0002390,uberon_0001434
mgi:107859	gpr18	ensmusg00000050350	uberon_0002405,uberon_0002390
mgi:1347023	txnrd2	ensmusg00000075704	uberon_0002405,uberon_0001981,uberon_0004535,uberon_0002094,uberon_0004177,uberon_0004493,uberon_0002390,uberon_0002107,uberon_0001083,uberon_0002511,uberon_0000922,uberon_0000948,uberon_0004784,uberon_0002082,uberon_0002081,uberon_0000383,uberon_0001630,uberon_0002423
mgi:1923711	anxa9	ensmusg00000015702	uberon_0005944,uberon_0002390,uberon_0002405,uberon_0002228,uberon_0003252,uberon_0002091,uberon_0001434
mgi:1915992	tmem219	ensmusg00000060538	uberon_0002405,uberon_0004177,uberon_0001004,uberon_0002390
mgi:1927347	smarce1	ensmusg00000037935	uberon_0014388
mgi:1923714	knl1	ensmusg00000027326	uberon_0000922
mgi:103169	scn8a	ensmusg00000023033	uberon_0002349,uberon_0005944,uberon_0008829,uberon_0004535,uberon_0001134,uberon_0002099,uberon_0000468,uberon_0000955,uberon_0001015,uberon_0001359,uberon_0000019,uberon_0001690,uberon_0000012,uberon_0000010,uberon_0004493,uberon_0001016,uberon_0004086,uberon_0002104,uberon_0002103,uberon_0002166,uberon_0002413,uberon_0002260,uberon_0002028,uberon_0002129,uberon_0003663,uberon_0001895,uberon_0001004,uberon_0000948,uberon_0002082,uberon_0002105,uberon_0002081,uberon_0000383,uberon_0002979,uberon_0001780,uberon_0002037,uberon_0000990,uberon_0001434
mgi:5568708	tg(ins2-gp)#psoh	not_found	uberon_0000178,uberon_0002530,uberon_0001008,uberon_0001264,uberon_0002405
mgi:5562361	dp(16ifnar1-kcnj6)10yey	not_found	uberon_0005956,uberon_0002133,uberon_0002012,uberon_0004535,uberon_0001508,uberon_0004573,uberon_0000948,uberon_0002094,uberon_0000947,uberon_0002085,uberon_0002084,uberon_0004666,uberon_0002081
mgi:3789635	in(3)11rk	not_found	uberon_0000990
mgi:1915585	ift20	ensmusg00000001105	uberon_0001232,uberon_0002113,uberon_0014388,uberon_0001008,uberon_0005215
mgi:1354698	fbxw4	ensmusg00000040913	uberon_0002544,uberon_0002101,uberon_0002470
mgi:5490882	tg(rho-mirc35*)sp1128kpal	not_found	uberon_0000019,uberon_0003951,uberon_0001802,uberon_0000966,uberon_0001789,uberon_0002104,uberon_0003902
mgi:5490883	tg(rho-mirc35*)sp1135kpal	not_found	uberon_0000019,uberon_0003951,uberon_0001802,uberon_0000966,uberon_0001789,uberon_0002104,uberon_0003902
mgi:1927344	gmnn	ensmusg00000006715	uberon_0002405,uberon_0000478,uberon_0000087,uberon_0000019,uberon_0004716,uberon_0008853,uberon_0002390,uberon_0002106,uberon_0002104,uberon_0000358,uberon_0000922,uberon_0000965,uberon_0001250,uberon_0004345,uberon_0002370,uberon_0001801,uberon_0000990
mgi:1354693	kkt	not_found	uberon_0000474,uberon_0001093,uberon_0001094,uberon_0002347,uberon_0002292,uberon_0001130,uberon_0003861,uberon_0002497,uberon_0001075,uberon_0002091,uberon_0000975,uberon_0003461,uberon_0003252,uberon_0002208,uberon_0002413,uberon_0001703,uberon_0002414,uberon_0000468,uberon_0001004,uberon_0005944,uberon_0007812,uberon_0007811,uberon_0000026,uberon_0003457,uberon_0003128,uberon_0006849,uberon_0001434,uberon_0001077
mgi:1354694	rgs1	ensmusg00000026358	uberon_0001959,uberon_0002405,uberon_0001211,uberon_0004042,uberon_0002390,uberon_0002106,uberon_0001251,uberon_0005196
mgi:5285197	tg(thy1-hspb1*p182l)#lvdb	not_found	uberon_0002240,uberon_0001016,uberon_0002315,uberon_0000012,uberon_0000468,uberon_0001780,uberon_0001322,uberon_0001134,uberon_0000383,uberon_0001388,uberon_0008777
mgi:3505711	tg(pbsn-cdc37)1stp	not_found	uberon_0000079,uberon_0000428,uberon_0004054,uberon_0002367,uberon_0002365
mgi:3505710	tg(mmtv-cdc37)1stp	not_found	uberon_0008974,uberon_0006003,uberon_0001911,uberon_0002416
mgi:96982	mif	ensmusg00000033307	uberon_0002405,uberon_0002295,uberon_0002499,uberon_0000395,uberon_0012449,uberon_0000012,uberon_0006937,uberon_0002390,uberon_0002105,uberon_0002227,uberon_0005944,uberon_0001690,uberon_0007811,uberon_0001846,uberon_0001844,uberon_0001849,uberon_0001800,uberon_0003457,uberon_0003128,uberon_0001434
mgi:5470288	rr23	not_found	uberon_0001716,uberon_0005944,uberon_0007811,uberon_0001456,uberon_0000165,uberon_0001703,uberon_0001007,uberon_0003457,uberon_0003128,uberon_0000033,uberon_0002517,uberon_0001434
mgi:5470289	rr24	not_found	uberon_0003457,uberon_0003128,uberon_0007811,uberon_0005944,uberon_0001434
mgi:3036326	lxw6	not_found	uberon_0002106,uberon_0002390,uberon_0002405
mgi:2388103	tg(col2a1-pthlh)1ecw	not_found	uberon_0002412,uberon_0002495,uberon_0005944,uberon_0000468,uberon_0001434,uberon_0007812,uberon_0002516,uberon_0002091,uberon_0002101
mgi:2388100	sapcd1	ensmusg00000036185	uberon_0002349,uberon_0004535
mgi:1891326	eae17	not_found	uberon_0002405
mgi:1891324	eae15	not_found	uberon_0000955
mgi:1270126	ulk1	ensmusg00000029512	uberon_0002405,uberon_0002390,uberon_0002106,uberon_0002104
mgi:1096863	entpd2	ensmusg00000015085	uberon_0001033,uberon_0000468,uberon_0001016,uberon_0014451
mgi:3039607	pigu	ensmusg00000038383	uberon_0000955,uberon_0001359,uberon_0003947
mgi:2388109	tg(fli1)1ber	not_found	uberon_0002370,uberon_0002390,uberon_0002405
mgi:4948856	m2h	not_found	uberon_0000101,uberon_0000026,uberon_0002048,uberon_0001004,uberon_0007812
mgi:3039600	fbxl19	ensmusg00000030811	uberon_0002405,uberon_0004177,uberon_0002390
mgi:3039603	b3gnt6	ensmusg00000074004	uberon_0001988,uberon_0002405,uberon_0001983,uberon_0004535,uberon_0000059,uberon_0004177,uberon_0002390,uberon_0001242,uberon_0000468,uberon_0001007,uberon_0000160,uberon_0001277,uberon_0001155,uberon_0002365
mgi:3039602	cd226	ensmusg00000034028	uberon_0002390,uberon_0002405
mgi:5428743	tg(wap-tag)1depp	not_found	uberon_0001911,uberon_0006003,uberon_0008974,uberon_0002416
mgi:2670443	aod4	not_found	uberon_0000992,uberon_0000474,uberon_0003975,uberon_0005398
mgi:2670442	aod3	not_found	uberon_0003975,uberon_0000474,uberon_0002405,uberon_0000992,uberon_0005398
mgi:2670445	alaa1	not_found	uberon_0001037,uberon_0010166,uberon_0002416
mgi:2178243	bomd3	not_found	uberon_0001474,uberon_0001434
mgi:3586367	tg(gata1-zfpm1)1sho	not_found	uberon_0000383,uberon_0002085,uberon_0002133,uberon_0002416,uberon_0002349,uberon_0002082,uberon_0000014,uberon_0004535,uberon_0004493,uberon_0000948,uberon_0002094,uberon_0005989,uberon_0001630,uberon_0002081
mgi:4819092	tg(teto-nefl)173.2jpj	not_found	uberon_0002240,uberon_0000383,uberon_0002315,uberon_0000012,uberon_0001134,uberon_0001630,uberon_0001016
mgi:4946231	tg(myh6-inpp5f)#joe	not_found	uberon_0004535
mgi:98587	trbv14	ensmusg00000076471	uberon_0002390,uberon_0002405
mgi:4361181	tg(krt19-ptgs2,krt19-ptges)8tko	not_found	uberon_0000945,uberon_0001007
mgi:107692	fut7	ensmusg00000036587	uberon_0010416,uberon_0002006,uberon_0001167,uberon_0002405,uberon_0004177,uberon_0001199,uberon_0000160,uberon_0001007,uberon_0001277,uberon_0010395,uberon_0002390,uberon_0000945,uberon_0001242,uberon_0000029
mgi:1919819	bbs5	ensmusg00000063145	uberon_0002405,uberon_0004535,uberon_0001013,uberon_0002091,uberon_0000019,uberon_0002390,uberon_0002107,uberon_0002104,uberon_0002103,uberon_0003823,uberon_0000468,uberon_0000966,uberon_0003951,uberon_0000979,uberon_0001802,uberon_0001434,uberon_0002423
mgi:1919818	lin9	ensmusg00000058729	uberon_0000358,uberon_0004340,uberon_0001213,uberon_0000091,uberon_0000922,uberon_0004716,uberon_0000478,uberon_0000087,uberon_0001007,uberon_0001277,uberon_0000160,uberon_0003124,uberon_0002108,uberon_0001241,uberon_0005291,uberon_0000305,uberon_0008780
mgi:1313136	clip2	ensmusg00000063146	uberon_0003544,uberon_0001016,uberon_0001890,uberon_0001893,uberon_0002336,uberon_0001434,uberon_0000468,uberon_0001869,uberon_0004086,uberon_0000955
mgi:5428332	tg(prnp*)#rgab	not_found	uberon_0000383,uberon_0005944,uberon_0000468,uberon_0003663,uberon_0001434,uberon_0001130,uberon_0007812,uberon_0002103,uberon_0001016
mgi:1891221	crtap	ensmusg00000032431	uberon_0002483,uberon_0002495,uberon_0005944,uberon_0001130,uberon_0002091,uberon_0002516,uberon_0001434
mgi:3051263	dmyaq1	not_found	uberon_0001037,uberon_0010166,uberon_0002416
mgi:3051265	dmyaq3	not_found	uberon_0001037,uberon_0010166,uberon_0002416
mgi:3051264	dmyaq2	not_found	uberon_0001037,uberon_0010166,uberon_0002416
mgi:3055297	tg(pf4mer)6kra	not_found	uberon_0002106,uberon_0002390,uberon_0002405
mgi:99187	zfp42	ensmusg00000051176	uberon_0000079,uberon_0000473,uberon_0000922,uberon_0004054,uberon_0005399
mgi:99180	zfp36	ensmusg00000044786	uberon_0001474,uberon_0002113,uberon_0002405,uberon_0002349,uberon_0001981,uberon_0004535,uberon_0002190,uberon_0001037,uberon_0000014,uberon_0000074,uberon_0001008,uberon_0004493,uberon_0002390,uberon_0002108,uberon_0002106,uberon_0001225,uberon_0002104,uberon_0001630,uberon_0002125,uberon_0002124,uberon_0002107,uberon_0010166,uberon_0001229,uberon_0002123,uberon_0002416,uberon_0000468,uberon_0001007,uberon_0000178,uberon_0001004,uberon_0000948,uberon_0001285,uberon_0001347,uberon_0000383,uberon_0000982,uberon_0000019,uberon_0004237,uberon_0002370,uberon_0000160,uberon_0002072,uberon_0002423,uberon_0001434,uberon_0000029
mgi:99182	zscan21	ensmusg00000037017	uberon_0000473,uberon_0001037,uberon_0003980,uberon_0000955,uberon_0000079,uberon_0011932,uberon_0000014,uberon_0002067,uberon_0010166,uberon_0002416,uberon_0002028,uberon_0002129,uberon_0001895,uberon_0000468,uberon_0002956,uberon_0004054,uberon_0002073,uberon_0002074,uberon_0002037,uberon_0005399
mgi:1270128	usp12	ensmusg00000029640	uberon_0002544,uberon_0002470,uberon_0002405,uberon_0000468,uberon_0004535,uberon_0000948,uberon_0002390,uberon_0002101
mgi:1920441	fezf1	ensmusg00000029697	uberon_0002264,uberon_0000955,uberon_0001456,uberon_0005725,uberon_0001890,uberon_0004023,uberon_0001893,uberon_0001894,uberon_0000012,uberon_0000916,uberon_0001004,uberon_0000004,uberon_0000033,uberon_0008881,uberon_0007811,uberon_0005366,uberon_0001997,uberon_0001016
mgi:1920442	xpot	ensmusg00000034667	uberon_0001456,uberon_0000922,uberon_0004716,uberon_0001981,uberon_0004535,uberon_0000033,uberon_0007811
