protein1 protein2 combined_score
frk pdp1 0.348823529412
frk pdp2 0.348823529412
mcm3 psmb1 0.428609826774
impdh1a pikfyve 0.474705882353
grb2b met 0.527647058824
akt3 pdgfrb 0.361176470588
egfra notch1b 0.571012700415
bmp7a pax3a 0.416107013581
cct3 si:dkey-110j1.3 0.392941176471
ppp3ccb ywhag1 0.556470588235
gfra1a mapk7 0.529411764706
si:dkey-4p15.3 snrpd1 0.535882352941
kcnk5b si:dkey-106c17.3 0.345294117647
pikfyve rap1aa 0.459411764706
ncbp2 si:ch1073-55a19.2 0.537647058824
paics rpl5a 0.367786825386
map3k14b rap1b 0.383529411765
ppm1k zgc:171775 0.405882352941
polr2i prp19 0.535294117647
dicer1 yars 0.362941176471
rpl3 stn 0.731068560109
akt3a mapk9 0.348823529412
akt3a mapk4 0.352941176471
akt3a mapk6 0.352352941176
akt3a mapk7 0.356470588235
akt3a mapk1 0.375882352941
akt3a mapk3 0.374705882353
fgfr1a met 0.343854416535
kdr ppm1bb 0.348823529412
melk pold1 0.349111841789
rac1b zgc:110250 0.346470588235
csf1ra impdh1a 0.334417764463
akt2 hspa8 0.348252134935
akt2 hspa5 0.387696615295
cdc42 gata4 0.332579367462
rpl10 rpl7l1 0.766253915976
cdc42l ephb4a 0.385882352941
mrps6 yars 0.371764705882
rb1 wu:fi34d11 0.34
7955.ensdarp00000062369 pak2a 0.43
frem2a hmcn1 0.487953533548
7955.ensdarp00000062369 prkcbb 0.369411764706
hrasb yes1 0.424705882353
acvr1l gdf11 0.582530604137
mapk13 rhogb 0.352352941176
kdr pnpla6 0.445998296653
rhoab vegfab 0.659180953374
nhp2l1a snrpd1 0.568823529412
acaca tcp1 0.511176470588
frk mapk9 0.488777397718
frk mapk1 0.481298725462
nop58 rpl23a 0.367450156514
notch2 rab11a 0.384454644189
akt3 rac1a 0.397647058824
akt3 rac1b 0.390588235294
polr2c si:ch211-272n13.7 0.404705882353
gnb2l1 hsp90aa1.1 0.518620999584
gnb2l1 hsp90aa1.2 0.516579516888
hsp90ab1 melk 0.530904948909
ddx27 nop56 0.91259489109
mapk13 mapk14a 0.53
kcnk5b ylpm1 0.394705882353
kdr ppm1db 0.348823529412
brd3a rela 0.431431257299
csf1ra si:ch211-193e13.3 0.348823529412
mapk1 ppm1lb 0.405882352941
ncbp2 polr2j 0.557058823529
ncbp2 polr2i 0.537647058824
ncbp2 polr2f 0.541764705882
ncbp2 polr2d 0.76870373086
fgfr2 rac1b 0.403638742352
fgfr2 rac1a 0.440461942219
gnat2 sirt1 0.388174156321
rac1a wnt4a 0.37021286584
hadhaa hspa5 0.375882352941
hadhaa hspa9 0.366470588235
hadhaa hspa8 0.366470588235
mapk14a zap70 0.383449608535
acta1a myo5b 0.504705882353
mapk3 ppm1lb 0.405882352941
mapk3 ppm1la 0.405882352941
fgfr2 gnb2l1 0.388785193789
hspa9 wu:ft34d10 0.425882352941
7955.ensdarp00000062369 lrit3 0.360588235294
snrpd1 zgc:171795 0.54
ctnnb1 impdh1a 0.554474524612
ctnnb1 impdh1b 0.504826848483
dhx8 mapk14a 0.330444585313
mapk14b notch2 0.372941176471
mapk14b notch3 0.372941176471
igf1ra prkacba 0.548235294118
actc1a cct2 0.515951416929
actc1a cct7 0.520301643611
actc1a cct5 0.520227810776
flt1 nkx2.2a 0.331490251327
cib2 kras 0.354951791369
polr2d rrm1 0.349022901405
fgfr2 uba52 0.334117647059
ptenb zgc:171775 0.365294117647
melk spna2 0.420249120492
syk zgc:162985 0.374117647059
atr ilk 0.396334147287
ddx27 impdh2 0.395107525275
acta1b pcna 0.461176470588
acta1b stat1b 0.380493899651
foxa2 gli3 0.478549002562
foxa2 gli1 0.596797106707
nos1 si:ch211-163m16.1 0.445294117647
bmpr1ab si:ch73-362f1.1 0.347647058824
hspa9 rpl7 0.490436187026
hspa9 rpl3 0.533318584965
7955.ensdarp00000047205 si:ch211-241j12.3 0.367058823529
acaca hadhab 0.551176470588
shhb smo 0.640283645652
aldh8a1 nos1 0.447296828427
atr gnat2 0.331962956354
bmpr1aa hsp90aa1.2 0.368238740524
hdac1 mapk14a 0.373147018044
map3k14b rras 0.383529411765
lef1 smad3a 0.354490131574
btk cdc42 0.341548436645
cdk2 mapk14a 0.381764705882
cdk2 mapk14b 0.382941176471
mapk7 tab1 0.424117647059
met skp1 0.374630763488
tab1 zgc:171516 0.361764705882
fosl2 notch1b 0.352763993722
actl6a ddx27 0.439993611298
7955.ensdarp00000047205 actr10 0.367058823529
sirt1 ttn.1 0.346833711479
hrasb spna2 0.545294117647
rpa1 zgc:112305 0.539411764706
junba mybl2b 0.509044046183
igf1ra smad5 0.33451853399
igf1ra smad7 0.420470890907
igf1ra smad1 0.389181649069
igf1ra smad2 0.336600659162
egfra rac1b 0.375518543982
egfra rac1a 0.41021798568
impdh1b polr1b 0.46
plk1 smc4 0.859917676019
ccna2 eif4a1a 0.330154758033
rps14 rps24 0.619398866152
ncbp2 plk1 0.384035323078
cct2 kdrl 0.364030487889
junba notch1b 0.558491024871
dicer1 rpl3 0.471580648521
dicer1 rpl7 0.371311830475
hspg2 ilk 0.520330645027
lhx2b tcf7l1a 0.391643721052
insra pax6b 0.345269555161
acta1b gnb2l1 0.33031183463
erbb2 fgf10a 0.455229969234
erbb2 fgf10b 0.411780375256
ppm1db si:ch211-163m16.1 0.440588235294
myo5b notch2 0.330044281652
hadhab impdh2 0.355882352941
hdac3 tcp1 0.564287273037
gna12 prkacb 0.415294117647
fosl2 kras 0.359943272991
gnai2 gnb1a 0.584117647059
kdr ralbb 0.548506375671
pi4kaa rhoab 0.443590544531
erbb2 igf1rb 0.40990038174
mapk11 ppm1e 0.405882352941
mapk11 ppm1f 0.405882352941
si:ch73-362f1.1 tgfbr1b 0.378823529412
si:ch73-362f1.1 tgfbr1a 0.377647058824
impdh1b wu:fi17d12 0.369411764706
pafah1b1a rap1aa 0.397814722051
jupa wnt2ba 0.516179065251
rpl23a rps27a 0.587058823529
fen1 kras 0.362348814462
fgfr2 ppm1aa 0.348823529412
gata3 tnnc1a 0.376118865284
impdh1b supt5h 0.446220017511
gna13b prkacba 0.415294117647
cct7 fgfr2 0.335324405121
frk pptc7 0.348823529412
elp1 polr1a 0.42847669263
mapk12b zgc:110250 0.459411764706
impdh2 si:dkey-4p15.3 0.385294117647
ephb4a si:ch211-149b19.3 0.348823529412
bmpr1aa kdrl 0.355753748271
ctnnb1 kita 0.437960357296
ddx27 nop58 0.934984715487
hsp90aa1.2 vegfaa 0.600135211118
hsp90aa1.2 vegfab 0.612210613554
kcnh8 si:dkey-8e10.1 0.424117647059
brd2b myhz2 0.411764705882
actl6a ruvbl1 0.907493712538
gata5 paics 0.419413267123
mapk14a mapk8b 0.56923188158
map3k2 rras 0.475882352941
cacna1ab gna13b 0.388553945117
bmpr1aa bmpr1ba 0.676847682488
acta2 hdac1 0.388932413966
cpsf3 snrpd1 0.754524456116
actn2b ruvbl1 0.3608492317
jak3 vegfaa 0.41289735571
bmp2b fgfr1a 0.504036094103
hspa9 nifk 0.366615292534
pik3cb smarca2 0.455294117647
hspa5 wu:ft34d10 0.424117647059
mapk8b snu13b 0.411764705882
rhof si:dkey-24p1.4 0.531176470588
bmpr2b tgfb3 0.477708247149
kras rhoae 0.347058823529
kras rhoad 0.363529411765
kras rhoac 0.360588235294
kras rhoab 0.572153348962
kras rhoaa 0.372352941176
ppm1bb yes1 0.357647058824
chd ptch1 0.373091524783
chd ptch2 0.372895071669
kras mtor 0.63531625762
dkc1 rps12 0.736303946193
dkc1 rps11 0.503824206228
dkc1 rps15 0.552432904571
dkc1 rps14 0.492382342965
dkc1 rps18 0.412029599202
rac1a rap1b 0.520929842126
egfra shha 0.428797976791
egfra shhb 0.437802590048
aldh8a1 cad 0.493061962243
fgfr2 hsp90aa1.1 0.426533622981
fgfr2 hsp90aa1.2 0.387118877602
crk ptenb 0.379772144623
impdh1a rpl5a 0.533004196364
rac1b rem2 0.482967495825
gnao1b si:dkey-260c8.4 0.344705882353
notch1b smad3a 0.354033703508
notch1b smad3b 0.359053366567
cct7 tnnc1a 0.344293765454
bmpr1aa fgf4 0.376321417746
bmpr1ab frk 0.433768575542
cct2 polr3b 0.455857765181
brd3a vps45 0.411764705882
smarca2 syk 0.334705882353
smad3a spna2 0.364249358068
lef1 pax9 0.353894599365
pikfyve zgc:110141 0.438235294118
dicer1 mcm7 0.343526821912
hspa5 prkcbb 0.368999851677
notch1b psmc6 0.352585753149
ehmt2 foxo3a 0.365582987094
cdk5 csf1ra 0.363423261555
hrasb pik3ca 0.572352941176
cad rps15 0.574623833454
cad rps14 0.444447011535
cad rps12 0.519386434061
cad rps11 0.657334832337
cad rps18 0.423972629006
acta2 zgc:171775 0.352941176471
ccnb1 mysm1 0.373636754114
cdk1 rac2 0.408525647203
gna13b mapk12b 0.388823529412
prkca rhobtb2b 0.427058823529
hspa5 osr2 0.337446122202
ihhb wnt3a 0.396465429441
dkc1 zgc:110388 0.581764705882
mapk12a rap1aa 0.440588235294
ddx27 mysm1 0.339337349647
kita lrguk 0.48
ctnna1 fgfr4 0.379704301516
brd3a crk 0.411764705882
bmp2b erbb2 0.50596957424
acvrl1 flt4 0.349362482223
gata3 kdrl 0.432091858185
skp1 wnt3a 0.355645332082
gnai1 zgc:171775 0.388823529412
bmp2a smo 0.354369325089
polr1a sirt1 0.349876868023
hspa8 polr2b 0.444689786282
rps14 tp53 0.594612625061
actl6a dicer1 0.363778016662
fgf4 hrasb 0.542941176471
map3k3 zgc:162985 0.361764705882
pik3cb si:ch73-97e20.2 0.347647058824
pak2a si:dkey-24p1.4 0.448235294118
nos2a prkacba 0.333529411765
acvr2b nkx2.2a 0.345104738659
actc1b mtor 0.407267685293
bmp2b col11a2 0.414001240147
igf1rb pola1 0.335533179344
chd4a polr3b 0.344117647059
acta1b mtor 0.604950222507
dicer1 fbl 0.478401205713
rem2 ywhag1 0.522932277711
fgf10b wnt4a 0.355753634613
gnai2 prkar1aa 0.336470588235
bmp7a loxa 0.359994228445
wnt2ba wnt3a 0.634227300389
btk frk 0.566081957353
fen1 pola1 0.838952269029
notch1b uckl1a 0.334705882353
notch1b uckl1b 0.334705882353
bmp4 bmp7a 0.619005018007
ephb4a ppm1na 0.348823529412
plk1 psmb1 0.761069594225
pkn2 prkacba 0.335294117647
elp1 gdnfa 0.411764705882
atr rhoab 0.449015696281
gata4 nkx2.2a 0.551600089075
igf1rb smarca2 0.334705882353
actl6a fgfr1a 0.409499470201
elp1 unm_b1006 0.411764705882
gnai2 prkacab 0.441176470588
cdc42 ctnna1 0.584924640349
erbb2 fgf4 0.451756367495
acaca umps 0.409411764706
lhx2b melk 0.372707139587
fgf10a sdc2 0.334405446989
gnat2 lrit3 0.392352941176
brpf1 eda 0.41029287912
ctnnb1 rac1l 0.549411764706
cdk1 rhoae 0.362352941176
jak3 pnpla7b 0.335294117647
jak3 pnpla7a 0.335294117647
hrasb rhoae 0.345882352941
hsp90aa1.1 rap1b 0.410312383368
acaca zgc:110141 0.357058823529
ppm1bb si:ch211-163m16.1 0.440588235294
hadhab hsp70l 0.366470588235
ak2 top2b 0.380225454203
pnpla7b yes1 0.335294117647
insra paics 0.466482889589
actr1 lrit3 0.360588235294
ehmt1a pi4kaa 0.367058823529
gsk3b ppm1bb 0.352941176471
gsk3b ppm1ba 0.348823529412
hsp90ab1 pikfyve 0.442941176471
gli2b ptch2 0.731901339928
gli2b ptch1 0.661973319638
nos2b si:dkey-110j1.3 0.357647058824
gsk3b ralbb 0.428918616543
mapk14b rras 0.436470588235
col11a2 notch2 0.361692485763
dkc1 nop58 0.77175729793
myo16 rhoq 0.475882352941
myo16 rhof 0.475882352941
cct7 pikfyve 0.358823529412
met smarca2 0.337647058824
met smarca5 0.364620251529
mapk3 pkn2 0.572380769871
mcm7 supt5h 0.384063601592
unm_t30629 unm_t31148 0.373596797154
lrit3 si:ch211-241j12.3 0.360588235294
bud31 zgc:112305 0.536470588235
ptenb rap1b 0.519553728849
polr1a rps11 0.704860912011
polr1a rps12 0.494352655373
hdac6 si:zfos-979f1.2 0.452941176471
si:dkey-260c8.4 uckl1a 0.363529411765
fgf10a umps 0.365294117647
bmpr2b flt1 0.330142750029
bmpr2b flt4 0.424183222115
chd fgf10b 0.393373062143
dnajc3 gsk3b 0.399411764706
akt3a gnat2 0.343529411765
ccnb1 tp53 0.632811432737
pi4kaa si:ch211-163m16.1 0.431764705882
ppp3ccb prkcbb 0.364117647059
mapk12a mapk14a 0.530588235294
erbb2 mapk8b 0.436743385224
acta1b osr2 0.439190840635
impdh1b yars 0.422941176471
gmps pnpla7a 0.444705882353
gmps pnpla7b 0.444705882353
gata4 mapk3 0.543591742195
gata4 mapk1 0.433262360941
gata4 mapk7 0.340588235294
jak3 pdp2 0.348823529412
jak3 pdp1 0.348823529412
ilk pnpla6 0.460221477839
hdac1 lmx1bb 0.40429947486
rps18 rps27a 0.587058823529
dkc1 tcp1 0.439992371682
7955.ensdarp00000098657 rps27a 0.532941176471
cct2 rhoab 0.333222642047
unm_m180 unm_m565 0.411764705882
hsp70l hsp90aa1.2 0.607368186077
hsp70l hsp90aa1.1 0.679466783535
pak2a rac2 0.579897093602
insra uckl1b 0.378235294118
insra uckl1a 0.367647058824
lhx2b mysm1 0.360066857218
cps1 pnpla7a 0.356470588235
cx43 egf 0.343517002255
mcm3 psmc6 0.443207864721
cct5 cct7 0.954072963568
bmp2b rhoab 0.363796453662
ascl1a neurog1 0.5244962112
foxo3b smad3b 0.522477240314
ccnb1 fen1 0.589066995361
gfra1a unm_b1006 0.411764705882
igf1rb ppm1ba 0.348823529412
igf1rb ppm1bb 0.348823529412
dvl2 yes1 0.450673174173
ihhb si:ch73-362f1.1 0.351764705882
akt3a mapk14b 0.379411764706
akt3a mapk14a 0.381176470588
fgfr4 ppm1na 0.348823529412
fgfr4 ppm1nb 0.348823529412
hsp70l kdrl 0.557072760544
mtor pi4kaa 0.396456504122
7955.ensdarp00000098657 zgc:110388 0.467647058824
igf1ra rab11a 0.364306722847
egfra fgfr2 0.460048887432
egfra fgfr4 0.479537274564
musk rem2 0.397156228751
chd lef1 0.396032226154
paics rpsa 0.53601215423
paics rps5 0.431572014948
si:ch211-163m16.1 zgc:171795 0.529411764706
cdc42 crk 0.607411381284
actc1b ptena 0.33673661769
actc1b ptenb 0.353807265589
edar edaradd 0.648253591801
flt4 pkn2 0.338995264481
fgfr2 pnpla7a 0.335294117647
brd3a hdac3 0.364419905081
brd3a hdac1 0.348537479828
brd3a hdac6 0.484937243923
ppm1nb ret 0.358235294118
impdh1b nmur1a 0.411764705882
ccnd1 ilk 0.491359268481
egfra h9gxw8_danre 0.481176470588
ccnd1 mapk13 0.337058823529
7955.ensdarp00000098657 ncbp2 0.543529411765
hsp70l pdgfrb 0.502536994528
bmp1a lama5 0.422091448367
mapk3 si:ch211-149b19.3 0.405882352941
fgfr4 mapk8b 0.391469007398
kdrl ppm1db 0.348823529412
bmpr2b si:zfos-824d4.1 0.4
kdr ppm1aa 0.348823529412
ccna2 pola1 0.646506356647
ppm1nb src 0.348823529412
polr1a polr2j 0.508823529412
polr1a polr2i 0.408823529412
polr1a polr2c 0.555882352941
polr1a polr2b 0.782823095635
polr1a polr2f 0.571764705882
polr1a polr2d 0.682776839533
ctnnb1 junba 0.334754835219
hdac3 si:zfos-979f1.2 0.472941176471
paics yes1 0.358825274433
gli2a nkx2.2a 0.527438205322
prpf31 zgc:110289 0.540588235294
bmp4 mapk11 0.35
ak2 uckl1b 0.459411764706
gna13b hsp90ab1 0.497360348634
flt4 mtor 0.375459411303
ccnb1 stat3 0.372340852757
bmp1a loxa 0.700122141545
mcm7 smc4 0.929024181723
aldh1a2 rargb 0.335318800873
aldh1a2 rarga 0.384700549674
csf1ra myb 0.625566002974
cdc42l ctnnb1 0.368235294118
mapk6 si:ch211-272n13.7 0.358823529412
nfkb2 si:dkey-260c8.4 0.535882352941
mapk11 yes1 0.332941176471
si:dkey-24p1.4 zgc:86709 0.367058823529
gli2a junba 0.34334968637
col1a1b col2a1a 0.532352941176
col1a1b col2a1b 0.532352941176
dhh foxa2 0.342352941176
smo sox10 0.366193862223
mixl1 pola1 0.401442408607
ilk myo5b 0.388843559817
si:dkey-4p15.3 yars 0.378823529412
hdac3 smarca5 0.728858713186
gsk3b vegfaa 0.537778759731
kif7 melk 0.52904381556
acta1a cdc42l 0.429411764706
gmps si:zfos-979f1.2 0.336470588235
cct5 fgfr1a 0.333988469704
ppp3cca prkca 0.428823529412
prkcbb zgc:171516 0.378235294118
mapk6 myo16 0.374117647059
hdac1 mcm7 0.457773842356
ehmt2 wu:fi34d11 0.427647058824
gdf11 rargb 0.337996127374
gdf11 rarga 0.330643784748
gsk3b ilk 0.642303088809
gnb2l1 rb1 0.45689609277
acta1b chd 0.345014641598
igf1ra prkacaa 0.549411764706
igf1ra prkacab 0.548235294118
hspa8 rhoab 0.375550898054
ephb4a wu:fb65b05 0.364705882353
vegfab zap70 0.498856690453
map3k2 zgc:171775 0.372941176471
cct7 eftud2 0.545211619385
mapk11 mapk14a 0.53
slc8a4a spna2 0.369999211209
mapk1 smad3a 0.59047371594
mapk1 smad3b 0.525076431482
map3k3 mapk4 0.379411764706
map3k3 mapk6 0.378235294118
map3k3 mapk7 0.385882352941
map3k3 mapk1 0.385882352941
bag3 bmp7a 0.343039106369
cstf3 snrpd1 0.722211029514
rb1 src 0.497262537123
eftud2 tcp1 0.514023361296
fgfr1a vegfab 0.454448768026
fgfr1a vegfaa 0.557500241782
jak1 kras 0.478079429121
met zgc:110250 0.341176470588
erbb2 junba 0.405813096495
prkacaa prkar1aa 0.571176470588
gnao1a rap1aa 0.398823529412
fgfr4 rap1aa 0.443821948575
insrb jak3 0.370531067444
aldh7a1 tcp1 0.345144066657
cdk2 rpa1 0.573529411765
gmps pcna 0.419411764706
jun vegfab 0.459338402235
gart pitx1 0.354117647059
fgfr1a gnb2l1 0.438671279603
notch3 smad9 0.385126147639
notch3 smad5 0.451535299628
notch3 smad1 0.432956429471
notch3 smad2 0.531440868354
epor mapk14a 0.447441416261
hspa9 si:dkey-110j1.3 0.390588235294
dkc1 foxo3b 0.340664440209
rac3b zgc:110250 0.355294117647
gli2a pax2a 0.491510489178
mapk12a pik3ca 0.345294117647
snrpb2 zgc:110289 0.533529411765
gnav1 rhov 0.344705882353
gnav1 rhoq 0.354117647059
gnav1 rhoh 0.344705882353
gnav1 rhoj 0.344705882353
gnav1 rhof 0.344705882353
dicer1 insrb 0.360198383775
fgfr4 notch1b 0.398350520611
smad5 vdrb 0.446161283439
smad5 vdra 0.340948385176
kdr pnpla7a 0.335294117647
pkn2 pold1 0.392822252139
jak1 stat3 0.714428845829
junba smad9 0.394485126969
junba smad1 0.35137833268
bmpr1ab gdf11 0.456561004715
egf grb2a 0.577058823529
prkcbb zgc:86709 0.369411764706
igf1ra ppm1nb 0.348823529412
ctnnb2 rap1aa 0.333471246565
mapk11 ralbb 0.460588235294
igf1ra lrit3 0.333529411765
fgf8a kita 0.508400784581
mapk15 si:ch211-163m16.1 0.508823529412
actc1b gli1 0.379125139225
dvl2 rps27a 0.534117647059
hsp70l smad3a 0.365814178669
foxo3a prkab1b 0.478235294118
foxo3a prkab1a 0.478235294118
hsp90aa1.2 rrm1 0.395934563365
brd2b stat1b 0.618823529412
eftud2 snu13b 0.707536995791
ppp3ca tnnc1a 0.45
si:ch211-241j12.3 si:dkey-263f15.2 0.367058823529
btk egf 0.381047442582
cacna1fa rhoab 0.35033028036
smarca5 top2b 0.609118126322
col11a2 smad1 0.41676450089
pik3ca smarca2 0.455294117647
h9gxw8_danre jak1 0.357058823529
dnajc3 top2b 0.407647058824
rap1aa rhoua 0.341113584823
dnajc3 ehmt1a 0.457647058824
7955.ensdarp00000062369 umps 0.354117647059
bhlha9 unm_m738 0.411764705882
nos1 ube2ib 0.341709546983
hspa9 insra 0.349346858078
epor s1pr4 0.411764705882
tcf7l1a uckl1b 0.457058823529
ak9 rpl10 0.384488407299
psmb1 rpl11 0.359893743792
psmb1 rpl12 0.393648215163
ehmt2 lrit3 0.365882352941
gnat1 plcb3 0.566470588235
yes1 zgc:162985 0.354705882353
bmp1a col5a2a 0.532941176471
insra src 0.453438287437
met rpl7 0.367533772137
pak2a pola1 0.608019080795
btk lhx2b 0.383394321517
lef1 wnt2ba 0.483746419135
mapk3 rhobtb1 0.351176470588
unm_t30508 unm_t30601 0.411764705882
cct2 polr2b 0.440906837686
acta1a zfand4 0.378823529412
7955.ensdarp00000107775 si:ch73-362f1.1 0.378823529412
ccna2 rpl3 0.332800095358
gnb1a rhof 0.356470588235
gnb1a rhov 0.356470588235
si:ch211-243j20.2 tcf7 0.457058823529
insrb mapk14b 0.348823529412
insrb mapk14a 0.392084874029
unm_m719 unm_t31148 0.373596797154
gnb1a mapk7 0.417058823529
rhobtb1 rhoua 0.537647058824
egfra src 0.613112479025
ptch1 rb1 0.331037585498
jun jupa 0.582137502166
gsk3b mixl1 0.423523519658
cdh23 ralbb 0.352749447459
nhp2l1a snu13b 0.532352941176
cx43 mapk7 0.497058823529
cx43 mapk3 0.710742682768
cx43 mapk1 0.61922100383
cct2 paics 0.692577685915
fosl2 pdgfrb 0.371467880199
polr3b supt5h 0.799027081197
acta1a mapk1 0.357647058824
acta1a mapk3 0.357647058824
acta1a mapk4 0.423529411765
acta1a mapk6 0.352941176471
acta1a mapk7 0.357647058824
dvl2 gli3 0.390594264088
pik3cb rhoad 0.421176470588
pik3cb rhoae 0.398823529412
pik3cb rhoab 0.570588235294
pik3cb rhoac 0.403529411765
btk mybl2b 0.341611550113
dpydb polr3b 0.377647058824
gmps impdh2 0.620908469383
chd4a polr2f 0.352352941176
chd4a polr2c 0.342941176471
chd4a polr2b 0.351176470588
dvl2 grb2b 0.537647058824
tp53 ube2ib 0.503008143634
mapk14b pak2a 0.379411764706
jun map2k5 0.353567797465
cdc42 szl 0.384949548027
junba paics 0.555738187068
fras1 lgr4 0.47
fgfr4 vegfab 0.438726099643
fgfr4 vegfaa 0.488332632823
casp3a nmu 0.411764705882
eftud2 fbl 0.414992231858
kdr notch2 0.433584180739
smarca2 smarca5 0.368823529412
flt1 mapk9 0.397066290158
flt1 mapk3 0.461004404036
flt1 mapk1 0.448919628822
gli3 smarca4a 0.364733772703
hsp90aa1.2 si:ch73-266o15.4 0.417647058824
actb1 gtf2b 0.354117647059
bms1 nop56 0.724440825815
bms1 nop58 0.762974982219
fgfr2 smarca2 0.334705882353
pax2a sox10 0.385244208518
lmo7b mapk3 0.365919400309
myo5b rac1l 0.408823529412
myo5b rac1b 0.483302191703
myo5b rac1a 0.504840496824
gnai2 prkacba 0.441176470588
rhoh zgc:171775 0.351176470588
insra si:ch211-149b19.3 0.348823529412
gnao1b rac3a 0.365882352941
gnao1b rac3b 0.351764705882
7955.ensdarp00000098657 zgc:112305 0.586470588235
actb2 rac1b 0.433529411765
polr1a zgc:110388 0.455882352941
fgf4 gata6 0.44115980881
fgf4 gata4 0.476643319052
fgf4 gata5 0.348014796517
acta1b cdh23 0.350124681243
rps27a si:ch73-266o15.4 0.570588235294
unm_m180 unm_t30926 0.411764705882
acta2 gsk3b 0.40841969459
ppm1na zap70 0.348823529412
lrguk wu:ft34d10 0.338235294118
pold1 polr3b 0.356074575505
ext2 lamc1 0.341830572329
polr1a rrm1 0.345716360996
mapk3 pik3cb 0.345294117647
mapk3 pik3ca 0.454705882353
actc1a cct3 0.396347394171
lef1 myb 0.556915945729
ccnd1 shank3b 0.400238639702
cps1 hspa5 0.498570747875
cps1 hspa8 0.523242624372
met rab11a 0.370161640295
insrb mcm7 0.354332081755
insrb mcm3 0.342813601199
erbb2 hrasb 0.578235294118
pikfyve rhobtb1 0.39
akt3 hrasb 0.364705882353
map3k3 ppm1db 0.361764705882
map3k3 ppm1da 0.361764705882
aclya rpl7 0.371764705882
actr1 myo16 0.452352941176
hdac1 jupa 0.451584093093
map3k14b uckl1a 0.363529411765
bmp4 kdr 0.43420010373
actr1 rhoad 0.367058823529
actr1 rhoae 0.367058823529
actr1 rhoab 0.374117647059
actr1 rhoaa 0.374117647059
ctnnb1 gli3 0.390749701421
ctnnb1 gli1 0.435865225808
ilk rab11a 0.419508393629
acta2 cct3 0.390575483984
acta2 cct2 0.461597016935
acta2 cct7 0.443497233324
acta2 cct5 0.44391388373
rps24 rpsa 0.62106312251
rps24 rps5 0.5888215893
rps24 rps3 0.588634238298
ppm1db zgc:171516 0.361764705882
rac1b si:ch211-241j12.3 0.367058823529
mapk12a pikfyve 0.401764705882
hdac1 mtor 0.392236241803
pax6b rps12 0.347911964748
hdac3 ube2ib 0.505113302897
fgf4 tcf7l1a 0.371789923147
btk shank3b 0.410253150948
scube2 shha 0.496815090274
scube2 shhb 0.385768019435
notch2 src 0.510792744728
ctnnb1 fgf4 0.491848684248
ak2 sod2 0.588823529412
psmb1 snrpc 0.447999456391
acacb pik3cb 0.439411764706
akt2 paics 0.338895821118
ppm1db si:ch73-97e20.2 0.358235294118
myo5b pak2a 0.378051272549
actb1 cdc42l 0.523529411765
notch3 rps3 0.371236678259
si:ch73-97e20.2 smarca2 0.444117647059
cdc42l gnat2 0.361176470588
cdc42l gnat1 0.36
insra map2k5 0.399605603553
mapk8b prkcg 0.711176470588
kdrl tp53 0.491010581514
pkn2 zgc:110250 0.342941176471
bmp4 wnt4a 0.581108758673
jun smad9 0.366094260768
jun smad1 0.430892805647
jun smad7 0.53744681299
jun smad5 0.432747037168
ilk tnnc1a 0.384914705843
ccnb1 snrpc 0.426986277443
mapk4 rap1aa 0.421764705882
cct5 tcp1 0.920597017772
fgfr4 ppm1aa 0.348823529412
fgfr4 ppm1ab 0.348823529412
fgfr4 si:dkey-110j1.3 0.337058823529
mapk1 paics 0.421033006915
hand2 ptch2 0.390172966127
musk rela 0.493408306011
actb2 pola1 0.338235294118
pola1 rhoab 0.374734797944
kdrl lrguk 0.48
gnao1a gnat1 0.529411764706
jak2a mrps6 0.592941176471
actb2 cad 0.387058823529
acta1b notch1b 0.339533749269
insra notch1b 0.400922016816
cdc42 h9gxw8_danre 0.542941176471
fyna pnpla6 0.335294117647
kdrl shank3b 0.490870606906
col2a1a col2a1b 0.668449829153
jak1 ppp3cca 0.344117647059
polr1a polr3b 0.779482657905
prkcbb sod2 0.40747241949
bmpr2b fgfr1a 0.335567286541
cdc42l gna12 0.387647058824
bmp7a gli1 0.389815205122
cad ilk 0.40516514452
flt4 hsp70l 0.467380827674
aurka rrm1 0.541076984816
actb2 top2b 0.372941176471
rhof si:dkey-263f15.2 0.53
gart kras 0.387154527599
rpl7l1 uba52 0.567647058824
mapk7 ppm1lb 0.405882352941
mapk7 ppm1la 0.405882352941
ak9 umps 0.477058823529
kita notch1b 0.360632752196
gata3 ret 0.408884483944
dkc1 jupa 0.343624913214
kdrl tnnc1a 0.353731777849
neurog1 ptch2 0.330765427415
gnai3 lrit3 0.392352941176
pik3cb rap1aa 0.352352941176
map3k2 rac2 0.465294117647
fosl2 rhoab 0.341120292829
polr1c wu:ft34d10 0.427647058824
hsp90aa1.1 psmc6 0.367125545643
map3k2 rac1b 0.465294117647
grb2a grb2b 0.529411764706
extl3 lamc1 0.340835900774
casp3a impdh1b 0.411764705882
pak2a si:ch73-362f1.1 0.534705882353
bmp2b nog1 0.656236875585
impdh2 prkab1a 0.458823529412
impdh2 prkab1b 0.458823529412
tp53 yes1 0.373558660415
acta1b pax3a 0.33932427579
actc1a ywhag1 0.482710831947
ddx27 dkc1 0.796803893423
acvr2b spna2 0.359345393909
rpl12 rps12 0.939643546913
rpl12 rps14 0.839615079942
rpl12 rps18 0.936486804393
hsp90aa1.2 musk 0.403928957995
