protein1 protein2 combined_score
ascc3 fcsa1 0.305231321716
ascc3 twl 0.334883660379
ascc3 igfals 0.381977014397
ascc3 fmgty7 0.305231321716
ascc3 m14104asr 0.30762659083
ascc3 feml1 0.305231321716
ascc3 feml4 0.305231321716
ascc3 smarca4 0.310135617695
ascc3 chpf 0.331772783239
ascc3 pacs2 0.306662902061
wnt1 wnt4 0.576416351248
myc wnt1 0.499013117596
nog wnt1 0.504047794829
fgfr3 wnt1 0.360461306123
t wnt1 0.310814458311
src wnt1 0.36873701131
gsc wnt1 0.329100944085
bmpr1a wnt1 0.346585166877
hras wnt1 0.432377104067
gli2 wnt1 0.498631813204
ptch1 wnt1 0.431316888977
met wnt1 0.345056596583
wnt1 wnt7a 0.536781651803
lef1 wnt1 0.524665851677
wnt1 wnt5b 0.467121764021
wnt1 wnt5a 0.55298755439
casp3 wnt1 0.350358623771
fgf10 wnt1 0.368315232627
wnt1 wnt3a 0.615493485788
msx1 wnt1 0.573826328054
msx2 wnt1 0.461354800033
vegfa wnt1 0.30414131988
axin1 wnt1 0.588265614376
dkk1 wnt1 0.591671217634
lrp6 wnt1 0.668685148678
lrp5 wnt1 0.581452975578
ryk wnt1 0.575595994195
igf1 wnt1 0.433994271972
frzb wnt1 0.382168732411
wls wnt1 0.675033869262
kl wnt1 0.395270606017
tgfb1 wnt1 0.451370955841
kras wnt1 0.42414179997
notch2 wnt1 0.506677852774
cd44 wnt1 0.303333919531
ret wnt1 0.357226985377
pgr wnt1 0.3395700178
shh wnt1 0.50734754822
ctnnb1 wnt1 0.619321261402
wnt1 wnt3 0.490048319339
gli3 wnt1 0.477312706948
inhba wnt1 0.346354563508
en1 wnt1 0.61544088873
egr2 wnt1 0.328583471262
ctgf wnt1 0.330676483312
pax8 wnt1 0.313259757221
isl1 wnt1 0.40998098165
fgfr2 wnt1 0.404072587816
fgfr1 wnt1 0.459407730375
wnt1 wnt10a 0.519059699203
pdgfra wnt1 0.314257762388
apc wnt1 0.455748699981
chrd wnt1 0.381731005472
twist1 wnt1 0.337310851436
smad4 wnt1 0.461234242573
smad2 wnt1 0.368216131376
myc wnt4 0.411982772117
nog wnt4 0.364578870819
fgfr3 wnt4 0.396945781847
t wnt4 0.312073387662
src wnt4 0.409724986291
bmpr1a wnt4 0.365745326135
hras wnt4 0.360188084972
gli2 wnt4 0.48599692011
col10a1 wnt4 0.326492072775
ptch1 wnt4 0.474732251509
wnt4 wnt7a 0.607312074372
col2a1 wnt4 0.303469610138
lef1 wnt4 0.490178818866
wnt4 wnt5b 0.529851926788
wnt4 wnt5a 0.606357541093
fgf18 wnt4 0.326101061845
fgf10 wnt4 0.358585885555
fst wnt4 0.412836507239
wnt3a wnt4 0.612751495824
msx1 wnt4 0.527656473884
msx2 wnt4 0.415835345671
axin1 wnt4 0.54046570867
dkk1 wnt4 0.488241104144
lrp6 wnt4 0.645214695216
lrp5 wnt4 0.555017757754
ryk wnt4 0.58881739725
frzb wnt4 0.42591139646
wls wnt4 0.622319567434
kl wnt4 0.408117723558
mstn wnt4 0.377415240518
tgfb1 wnt4 0.34009569031
tgfb2 wnt4 0.325018569105
hoxa11 wnt4 0.346294673286
kras wnt4 0.340220184797
notch2 wnt4 0.522734730609
pthlh wnt4 0.312609974682
ret wnt4 0.423576612655
pgr wnt4 0.367035382408
shh wnt4 0.463896917923
ctnnb1 wnt4 0.599635564935
wnt3 wnt4 0.49794244852
gli3 wnt4 0.435321860147
inhba wnt4 0.44138804476
foxc2 wnt4 0.316540169641
foxc1 wnt4 0.316766195639
en1 wnt4 0.320948881759
egr1 wnt4 0.308916542329
rspo2 wnt4 0.368313857789
fshr wnt4 0.36534444182
pax8 wnt4 0.436949645609
lepr wnt4 0.301595836486
isl1 wnt4 0.323787787303
smad3 wnt4 0.337693874723
fgfr2 wnt4 0.43527030253
fgfr1 wnt4 0.403967482707
cyp26b1 wnt4 0.306287242755
wnt10a wnt4 0.598479669585
pdgfra wnt4 0.351250811073
apc wnt4 0.448004351461
chrd wnt4 0.365908117315
twist1 wnt4 0.309445856169
smad4 wnt4 0.351148954627
chkb phospho1 0.611384064945
fa2h ugt8a 0.327952978149
smpd3 ugt8a 0.472071383635
acan ugt8a 0.40325683947
ggt1 ugt8a 0.313569807788
gaa ugt8a 0.418032952223
galc ugt8a 0.515853750534
gpr87 prkd3 0.307909998075
prkd3 tg(sp7-tta,teto-egfp/cre)1amc 0.300250120811
irak3 prkd3 0.314250373969
cst10 prkd3 0.301443865073
tg(tek-gfp/cbfb)1spe tg(tek-gfp/cbfb)2spe 0.323601162687
ppargc1a rora 0.61516470494
rora smad4 0.403264151749
ifitm5 sp7 0.328003600395
ifitm5 stm 0.305121821408
ifitm5 serpinh1 0.313112829278
arhgap10 ctnnb1 0.390013318558
epo myc 0.508940672736
epo ghr 0.560381062898
atp7a epo 0.381750877693
csf1 epo 0.4257894658
epo src 0.426601679676
epo sirt1 0.429701207823
epo spp1 0.361558894873
epo hras 0.465986707643
epo stat1 0.523683826397
epo igf2 0.307158657897
epo il6st 0.532108082167
epo met 0.322033214153
casp3 epo 0.345742630276
epo mmp9 0.335651311516
epo mmp2 0.392159351641
epo tnf 0.428396896666
epo vegfa 0.491216182545
epo pth 0.309200334589
des epo 0.319269152927
epo igf1 0.422786840043
epo ripk4 0.330403105025
epo nos3 0.446825609274
epo tgfb1 0.331527216593
epo ptpn11 0.510656779311
epo kras 0.48854216872
cd44 epo 0.323741994406
epo nfatc1 0.3730101442
epo thbs1 0.30257362264
epo timp1 0.394233535213
epo mb 0.36867091232
epo sod2 0.310444873845
egr1 epo 0.302853196861
epo hif1an 0.328583670367
epo lepr 0.578402650502
epo socs2 0.410800423927
epo mecom 0.301757277695
epo fgfr1 0.302128854208
epo mapk14 0.56032735341
epo pdgfra 0.314850533293
epo smarca4 0.300807121531
epo mtor 0.373943314646
hmga2 myc 0.325407562164
col1a2 myc 0.401878254503
col1a1 myc 0.435538040716
myc sp3 0.46276318691
ghr myc 0.311518770036
atp7a myc 0.420147020387
myc nog 0.367914066564
fgfr3 myc 0.416726855555
myc zeb1 0.300434328338
fosl1 myc 0.562693639336
myc t 0.306833059148
csf1 myc 0.573241317107
myc src 0.556858915333
gas1 myc 0.393292891164
myc sirt1 0.517567303879
myc spp1 0.324625417919
gsc myc 0.307555791406
adam17 myc 0.31782375416
myc satb2 0.408146650122
bmpr1a myc 0.331000326587
myc trp63 0.349722680809
hras myc 0.603780775268
gli2 myc 0.358598157784
myc stat1 0.498184157272
igf2 myc 0.443305876212
myc serpinh1 0.312496989633
myc ptch1 0.347153180428
met myc 0.466364836373
myc wnt7a 0.340369883497
col2a1 myc 0.345739030436
mmp14 myc 0.406965833242
lef1 myc 0.617960883388
myc wnt5a 0.518267639452
myc vdr 0.390951408309
col11a1 myc 0.307296662913
casp3 myc 0.54168583242
fgf10 myc 0.406332425297
mmp9 myc 0.512070710432
mmp2 myc 0.468101634655
fst myc 0.308000792572
myc tnf 0.620270489094
myc thrb 0.300161337168
myc thra 0.446543919759
myc wnt3a 0.498203986373
msx1 myc 0.307830603038
myc vegfa 0.547109260593
axin1 myc 0.55520719414
dkk1 myc 0.494312634972
dicer1 myc 0.403832455613
igfbp3 myc 0.300339400526
lrp6 myc 0.336234915522
igf1 myc 0.510116211961
myc ripk4 0.324195622129
myc nos3 0.466714597331
myc tgfb1 0.51966202906
myc ptpn11 0.414670703588
myc tgfb2 0.328900339738
kras myc 0.652496429418
jag2 myc 0.322027783298
myc notch2 0.50738200469
cd44 myc 0.450526791393
mef2c myc 0.312211844091
myc pthlh 0.471706492976
myc ret 0.389648550803
myc nfatc1 0.33479295266
myc nfatc3 0.37137807999
myc pgr 0.584941782664
myc thbs1 0.475984506487
myc sall4 0.360391119392
myc shh 0.328722005369
myc timp1 0.314309156624
eif2ak3 myc 0.347796042943
ctnnb1 myc 0.629118991566
myc wnt3 0.314723469092
gli3 myc 0.3330265006
inhba myc 0.390311585269
myc ndrg1 0.410967287417
foxc2 myc 0.301708654736
myc psap 0.365940743869
cdx2 myc 0.377588095063
myc sod2 0.321910672594
cdkn2a myc 0.545347520598
chd2 myc 0.30753751855
chd7 myc 0.381652246252
egr2 myc 0.349317788406
egr1 myc 0.55815310662
ctgf myc 0.335910280408
myc prrx1 0.362169551074
ggt1 myc 0.369117297059
myc pax8 0.30039648722
lepr myc 0.555319927921
myc rps6kb1 0.49381411682
isl1 myc 0.32481062207
mindy1 myc 0.329181663134
myc socs2 0.309761616545
mecom myc 0.359527794768
myc smad3 0.51220812978
fgfr2 myc 0.437520611671
fgfr1 myc 0.442602389223
mapk14 myc 0.570428263029
myc pdgfra 0.49387341295
apc myc 0.381759104323
chrd myc 0.301382945305
myc twist1 0.34869178658
myc rbl2 0.400636668546
myc tbx3 0.312760714874
lta myc 0.339328302631
myc zbtb16 0.30856426672
myc smarca4 0.600029125204
mtor myc 0.512822653287
myc smad4 0.57208524348
myc smad2 0.584684078159
junb myc 0.39259653871
pln prkg2 0.474228854793
mb pln 0.383446172197
cbx6 suz12 0.415163817112
cbx6 hoxc10 0.324898460913
abhd8 cbx6 0.32606548722
cbx6 hoxa11 0.300227455683
cbx6 ccdc33 0.319516767006
cbx6 mapk14 0.538455563086
cbx6 chpf 0.325989238014
hmga2 hras 0.305209421565
dicer1 hmga2 0.365406515597
hmga2 kras 0.324956308458
cdkn2a hmga2 0.41321177651
hmga2 smad3 0.472728916457
hmga2 smad4 0.486458646158
hmga2 smad2 0.46446523648
col1a1 col1a2 0.674279522446
col1a2 sp7 0.337320334888
col1a2 ddr2 0.383461551374
col1a2 fosl1 0.307623320226
col1a2 comp 0.421724688204
col1a2 spp1 0.330628383932
bgn col1a2 0.606351120009
col1a2 matn3 0.302273359231
col1a2 hras 0.401706467116
col1a2 sost 0.334674733297
col1a2 stat1 0.309967868863
col10a1 col1a2 0.613125555201
col1a2 serpinh1 0.656093703615
col1a2 dmp1 0.332940333929
col1a2 col2a1 0.618168837215
col1a2 mmp14 0.332361398312
col1a2 mmp13 0.402105690436
col11a1 col1a2 0.583764560598
col1a2 mmp9 0.370703562029
col1a2 mmp2 0.484752433483
col1a2 tnf 0.300927389552
col1a2 ppib 0.668551313926
col1a2 ibsp 0.447299068815
col1a2 ctsk 0.380995210763
col1a2 fstl1 0.446346999648
col1a2 igfbp3 0.300464134363
col1a2 pcolce 0.678863945316
col1a2 tnfrsf11b 0.331053810924
col1a2 tgfb1 0.429475758641
col1a2 scube2 0.325524563413
cd44 col1a2 0.545584204105
col12a1 col1a2 0.648660928183
col1a2 thbs1 0.323685238156
col1a2 timp1 0.362826992184
col1a2 dcn 0.510495610151
col1a2 jdp2 0.330948400127
col1a2 itgav 0.497923044838
col1a2 ctgf 0.431272939266
acan col1a2 0.339586177279
col1a2 postn 0.483766719364
col1a2 phex 0.314453491583
col1a2 hspg2 0.386783981518
col1a2 smad3 0.542406773395
col1a2 itga10 0.562136443415
col1a2 mapk14 0.440657942932
col1a2 pdgfra 0.378151605064
col1a2 twist1 0.345723001361
col1a2 smad4 0.464058652682
col1a2 smad2 0.419107079667
col1a2 fbn1 0.537807203782
col1a2 junb 0.436473592312
col1a1 sp3 0.376675803042
col1a1 sp7 0.502052980008
col1a1 ddr2 0.353713097579
col1a1 fgfr3 0.365650245072
col1a1 fosl1 0.323108232253
col1a1 csf1 0.34161289054
col1a1 src 0.318842394308
col1a1 comp 0.316546916401
col1a1 spp1 0.371672175924
bgn col1a1 0.539595568984
bmpr1a col1a1 0.311582842758
col1a1 hras 0.340966141384
col1a1 gli2 0.310439372265
col1a1 sost 0.357087476223
col1a1 stat1 0.314547780525
col1a1 igf2 0.332387927943
col10a1 col1a1 0.620126745226
col1a1 serpinh1 0.652870666963
col1a1 ptch1 0.315833192621
col1a1 dmp1 0.356856858177
col1a1 col2a1 0.684355491866
col1a1 mmp14 0.393422441979
col1a1 mmp13 0.380161855576
col1a1 lef1 0.303411523043
col1a1 wnt5a 0.364443180397
col1a1 vdr 0.516343378847
col11a1 col1a1 0.615047464945
col1a1 fgf18 0.320354881263
col1a1 mmp9 0.440928097325
col1a1 mmp2 0.52967483521
col1a1 fst 0.304053221699
col1a1 tnf 0.390170290018
col1a1 ppib 0.613553169123
col1a1 ibsp 0.439842763264
col1a1 wnt3a 0.303758835233
col1a1 ctsk 0.417699705616
col1a1 msx2 0.32357657908
col1a1 vegfa 0.341935226298
col1a1 fstl1 0.482638315833
col1a1 pth 0.35374665457
col1a1 igf1 0.336369615358
col1a1 pcolce 0.589209971757
col1a1 tnfrsf11b 0.397815002454
col1a1 tgfb1 0.560648929608
col1a1 tgfb2 0.410844439646
col1a1 kras 0.310252393328
col1a1 notch2 0.312859493189
cd44 col1a1 0.593291723679
cd47 col1a1 0.300835142302
col12a1 col1a1 0.581091203165
col1a1 pthlh 0.408527277577
col1a1 thbs1 0.387882664178
col1a1 timp1 0.419757414093
col1a1 ctnnb1 0.350820259428
col1a1 dcn 0.527555493979
col1a1 inhba 0.321796918743
col1a1 itgav 0.536589539319
col1a1 ctgf 0.507451346472
acan col1a1 0.391737560193
col1a1 scube3 0.301636814557
col1a1 postn 0.592505415926
col1a1 prrx1 0.34732509872
col1a1 phex 0.343649532163
col1a1 lepr 0.344823299268
col1a1 hspg2 0.45215296869
col1a1 smad3 0.56139748083
col1a1 itga10 0.512709257206
col1a1 fgfr2 0.354587782429
col1a1 fgfr1 0.352317513941
col1a1 mapk14 0.326117275237
col1a1 pdgfra 0.422695643544
col1a1 twist1 0.343116043343
col1a1 pth1r 0.32957647989
col1a1 smad4 0.504150606317
col1a1 smad2 0.440195950954
col1a1 fbn1 0.629706423376
col1a1 junb 0.328053120487
ankrd27 nos3 0.350546301934
fa2h plp1 0.303511594268
fa2h pla2g6 0.370606732712
irf6 mysm1 0.327292928217
eif3c mysm1 0.393178573791
mysm1 zbtb16 0.301737512197
mysm1 smarca4 0.557597052
junb mysm1 0.36908991341
atp7a sp8 0.309771496461
ror2 sp8 0.318335591843
ptch1 sp8 0.304736189514
sp8 wnt3a 0.380357190222
pcsk5 sp8 0.31785200179
ripk4 sp8 0.429602842017
shh sp8 0.343006965264
prkg2 sp8 0.348405032165
en1 sp8 0.319637525565
rspo2 sp8 0.440877621586
fgfr1 sp8 0.32667224145
smarca4 sp8 0.354660539195
fgfr3 sp3 0.333584654145
fosl1 sp3 0.435671944543
sp3 src 0.348366146031
ror2 sp3 0.323955366157
sirt1 sp3 0.300045214815
hras sp3 0.345350957667
ptch1 sp3 0.33371146316
pkdcc sp3 0.365666251589
mmp14 sp3 0.332883232199
col11a1 sp3 0.33976430757
ripk4 sp3 0.3641061344
nos3 sp3 0.344207315044
kras sp3 0.327858143919
mef2c sp3 0.302042724712
nfatc1 sp3 0.471343642882
pgr sp3 0.320717905585
prkg2 sp3 0.346001781245
nr1h2 sp3 0.304666312157
smad3 sp3 0.416039355178
mapk14 sp3 0.46022531528
pdgfra sp3 0.328898959021
apc sp3 0.362604454213
npr2 sp3 0.343271744129
npr3 sp3 0.313900999544
smarca4 sp3 0.405695616157
smad4 sp3 0.47188351158
smad2 sp3 0.369104895606
junb sp3 0.335834634246
phospho1 sp7 0.33377587578
sp7 spp1 0.407986152532
bgn sp7 0.316463125103
bmpr1b sp7 0.318443840819
sost sp7 0.55378955549
sp7 stat1 0.363573104762
col10a1 sp7 0.404724859387
p2rx7 sp7 0.344441315341
col2a1 sp7 0.381365994915
mmp13 sp7 0.510346588385
sp7 wnt5b 0.323734757804
fgf18 sp7 0.309222967781
sp7 tnf 0.381109607397
acp5 sp7 0.373425882357
ibsp sp7 0.583787538673
sp7 wnt3a 0.346044696316
ctsk sp7 0.400603128355
msx2 sp7 0.451542592829
dkk1 sp7 0.416295416231
pth sp7 0.55745464683
igf1 sp7 0.400227010818
ripk4 sp7 0.343087882922
sp7 tnfrsf11b 0.434191316642
pthlh sp7 0.390763287815
nfatc1 sp7 0.440738175263
prkg2 sp7 0.368321849435
phex sp7 0.325446756146
smad3 sp7 0.395492562875
mapk14 sp7 0.441560795512
sp7 twist1 0.305365645762
pth1r sp7 0.343125057761
smad4 sp7 0.393836272896
csf1 ghr 0.340806807214
ghr src 0.413546407656
adam17 ghr 0.603013786481
ghr stat1 0.615106451318
ghr igf2 0.498650817664
ghr il6st 0.329149223664
ghr tnf 0.347089762855
ghr igfbp3 0.482269001436
ghr igf1 0.550182239293
ghr kl 0.346740796855
ghr mstn 0.326709481968
ghr ptpn11 0.385920620556
ghr kras 0.361452318278
ghr pthlh 0.302163774469
ghr pgr 0.36125033217
egr1 ghr 0.322003833297
fshr ghr 0.328049672697
ghr lepr 0.509023424382
ghr ghrhr 0.344256478621
ghr socs2 0.663437608689
fgfr2 ghr 0.307217415208
ghr pdgfra 0.312990518521
ghr mtor 0.362436315691
nabp2 serpinh1 0.330120836823
galnt3 nabp2 0.316853192967
atp7a fgfr3 0.358844941318
atp7a gnas 0.317365217472
atp7a t 0.319640270304
atp7a csf1 0.390486243379
atp7a src 0.457262538348
atp7a ror2 0.343748239241
atp7a prnp 0.407166091421
atp7a spp1 0.375550228521
atp7a hras 0.449795691215
atp7a limk2 0.363106324387
atp7a gli2 0.333751789093
atp7a stat1 0.301205332816
atp7a pkdcc 0.382012952722
atp7a met 0.430992658278
atp7a col2a1 0.300941498796
atp7a mmp14 0.345293910342
atp7a casp3 0.416683273097
atp7a mmp9 0.387930696792
atp7a mmp2 0.336314544469
atp7a tnf 0.588090311582
atp7a thra 0.310950455989
atp7a pcsk5 0.30547666509
atp7a vegfa 0.400790128072
atp7a axin1 0.340971455307
atp7a dicer1 0.344215529902
atp7a pth 0.318030420279
atp7a igf1 0.394019224102
atp7a ripk4 0.319139375695
atp7a nos3 0.415515025778
atp7a tgfb1 0.391157857355
atp7a kras 0.490033889252
atp7a notch2 0.311880364084
atp7a cd44 0.361947435753
atp7a pthlh 0.300509303459
atp7a ret 0.393945462369
atp7a pgr 0.342775270276
atp7a shh 0.307068448755
atp7a timp1 0.304053242733
atp7a ctnnb1 0.380355077316
atp7a dcn 0.311864913576
atp7a gli3 0.327874860888
atp7a tg 0.30902061473
atp7a gper1 0.326771640002
atp7a sod2 0.439728879955
atp7a sod1 0.387090764456
atp7a chd7 0.408282775133
atp7a egr1 0.352409116156
atp7a ctgf 0.332362314671
atp7a phex 0.306239105349
atp7a ggt1 0.368010725462
atp7a lepr 0.541396447986
atp7a gulo 0.312106251126
atp7a mindy1 0.367352099114
atp7a socs2 0.460323120183
atp7a mecom 0.312367753736
atp7a eef1a2 0.303330187525
atp7a fgfr2 0.463809418543
atp7a fgfr1 0.406082774454
atp7a mapk14 0.421987846519
atp7a pdgfra 0.38962366879
apc atp7a 0.355031163319
atp7a twist1 0.339845352391
atp7a lta 0.319324079101
atp7a dmd 0.30010016608
atp7a mtor 0.381371476886
atp7a smad4 0.351953404029
atp7a smad2 0.327396445297
atp7a drd2 0.336578533896
csf1 ddr2 0.300563426293
ddr2 serpinh1 0.33171385909
ddr2 mmp13 0.33658194121
col11a1 ddr2 0.388803880682
ddr2 mmp9 0.312229476205
ddr2 mmp2 0.359661113856
ddr2 pcolce 0.305065960155
ddr2 postn 0.396208560805
ddr2 prrx1 0.313007819455
ddr2 pdgfra 0.308791187911
ddr2 fbn1 0.305363221166
fgfr3 nog 0.388018205519
nog twsg1 0.351690828144
grem1 nog 0.45961243424
gsc nog 0.396002937857
bmpr1a nog 0.638181271462
bmpr1b nog 0.54945040132
hras nog 0.318891834971
gli2 nog 0.46072206258
nog sost 0.382829242653
nog ptch1 0.441456401953
nog wnt7a 0.352350131467
col2a1 nog 0.40469712673
mmp13 nog 0.322651129149
lef1 nog 0.476812989034
nkx3-2 nog 0.46835470944
nog wnt5a 0.436141296815
casp3 nog 0.330659260586
fgf18 nog 0.490246488756
fgf10 nog 0.456937349122
fst nog 0.548877251458
nog wnt3a 0.564206597233
msx1 nog 0.505675081762
msx2 nog 0.486444043103
nog vegfa 0.332175259109
axin1 nog 0.351841808003
dkk1 nog 0.455388784901
fstl1 nog 0.617033580796
lrp6 nog 0.393724272691
nog pitx1 0.330886872136
igf1 nog 0.356104295594
mstn nog 0.40868841497
nog tnfrsf11b 0.326761025138
nog tgfb1 0.487490634533
nog tgfb2 0.529536462836
hoxa13 nog 0.310995722695
kras nog 0.331688527859
nog pthlh 0.375206155433
nog shh 0.567952912719
ctnnb1 nog 0.437191921365
gli3 nog 0.410930703861
inhba nog 0.584445816262
foxc1 nog 0.313319876484
en1 nog 0.375262161419
cdx2 nog 0.309956462294
egr2 nog 0.370304933432
acvr1 nog 0.551541895599
ctgf nog 0.307252972436
nog prrx1 0.322197160193
gdf11 nog 0.480642875889
lepr nog 0.323341552601
isl1 nog 0.415656450067
nog smad3 0.330172725086
fgfr2 nog 0.395063733418
fgfr1 nog 0.473530461379
nog pdgfra 0.343347444783
chrd nog 0.605626709161
nog twist1 0.334121212644
alx4 nog 0.31180152428
nog smad4 0.49070743006
nog smad2 0.437312195345
igf2 nov 0.320074064056
nov tnf 0.369140653769
nov vegfa 0.366659928256
tg(prrx1-hand2)2eno tg(prrx1-hand2)5eno 0.340270810194
lmblgq5 tg(prrx1-hand2)5eno 0.302393450615
tba tg(prrx1-hand2)5eno 0.30880450561
tg(prrx1-hand2)5eno tg(prrx1-hand2)6eno 0.340270810194
rr29 tg(prrx1-hand2)5eno 0.321368777316
fgfr3 fosl1 0.344726091814
csf1 fgfr3 0.605635641152
fgfr3 src 0.621605557682
comp fgfr3 0.306800840949
fgfr3 gsc 0.391662952621
bgn fgfr3 0.302952369351
bmpr1a fgfr3 0.332507575063
fgfr3 hras 0.611634292644
fgfr3 gli2 0.430177283502
fgfr3 stat1 0.374870477609
fgfr3 igf2 0.331745639834
col10a1 fgfr3 0.37068052778
fgfr3 ptch1 0.380164574666
fgfr3 il6st 0.300278273508
fgfr3 wnt7a 0.364456120238
col2a1 fgfr3 0.468228839774
fgfr3 ptpre 0.321760724588
fgfr3 rhobtb3 0.341896557773
fgfr3 mmp14 0.350671352439
fgfr3 hapln1 0.319307641054
fgfr3 nkx3-2 0.393150056097
fgfr3 wnt5b 0.310324709052
fgfr3 wnt5a 0.454137260723
col11a1 fgfr3 0.396229239069
casp3 fgfr3 0.377079522889
fgf18 fgfr3 0.686866987246
fgf10 fgfr3 0.639236890307
fgfr3 mmp9 0.340589000168
fgfr3 mmp2 0.353167425758
fgfr3 thrb 0.328512715752
fgfr3 thra 0.342165912804
fgfr3 wnt3a 0.390165160436
fgfr3 msx1 0.355589737178
fgfr3 msx2 0.341111301997
fgfr3 pcsk5 0.391698315496
fgfr3 vegfa 0.596071903564
fgfr3 lrp6 0.335120821586
fgfr3 lrp4 0.306448628936
fgfr3 igf1 0.600473590714
fgfr3 kl 0.541649169661
fgfr3 tnfrsf11b 0.333899767225
fgfr3 ptpn11 0.479605970073
fgfr3 tgfb2 0.348791234281
fgfr3 kras 0.586812254107
fgfr3 jag2 0.323393616252
fgfr3 notch2 0.345794568825
fgfr3 pthlh 0.445853853245
fgfr3 shh 0.381988971295
fgfr3 smpd3 0.314742276898
ctnnb1 fgfr3 0.473651848918
fgfr3 prkg2 0.359663760856
dcn fgfr3 0.309053110796
fgfr3 gli3 0.374790280989
fgfr3 inhba 0.311874246293
chd7 fgfr3 0.30066307939
fgfr3 tacc3 0.316926152301
egr2 fgfr3 0.317688513504
acvr1 fgfr3 0.32748317849
ctgf fgfr3 0.364561257477
fgfr3 scube3 0.313781898616
fgfr3 prrx1 0.371482245724
cyp27b1 fgfr3 0.337059986808
fgfr3 lepr 0.309514114079
fgfr3 hspg2 0.356497152419
fgfr3 ptpn2 0.340280296629
fgfr3 socs2 0.303401911766
fgfr3 smad3 0.305342704473
fgfr2 fgfr3 0.623969882891
fgfr1 fgfr3 0.642373513555
fgfr3 mapk14 0.390102973601
fgfr3 pdgfra 0.323728430674
apc fgfr3 0.333188614173
chrd fgfr3 0.324475454754
fgfr3 twist1 0.438582222102
fgfr3 shox2 0.306602813793
fgfr3 pth1r 0.365671180079
fgfr3 smarca4 0.426241341327
fgfr3 smad4 0.324011020123
bmpr1a twsg1 0.338803866946
hras twsg1 0.312968895831
kras twsg1 0.306185442281
ctnnb1 twsg1 0.326903607002
chrd twsg1 0.590292565577
smad4 twsg1 0.324578071288
gnas src 0.560658763176
gnas spp1 0.304753797162
gnas hras 0.351655660019
gnas igf2 0.388888462878
gnas vdr 0.301936983944
gnas tnf 0.330225608625
gnas thrb 0.322177755412
gnas thra 0.39035350495
gnas pth 0.568337422566
calcr gnas 0.540331366371
gnas igf1 0.350026682604
gnas kras 0.37153188931
gnas pthlh 0.32765815362
gnas pgr 0.31142844686
gnas gper1 0.529697336953
gnas plagl1 0.308521859017
fshr gnas 0.613442572641
gnas lepr 0.388308827218
ghrhr gnas 0.593189475856
f2r gnas 0.54511603123
gnas mapk14 0.305500562174
gnas pth1r 0.602606177992
gnas npr2 0.320630018824
gnas npr3 0.316423257988
drd2 gnas 0.379703174055
lmblgq5 tg(prrx1-hand2)2eno 0.302393450615
tba tg(prrx1-hand2)2eno 0.30880450561
tg(prrx1-hand2)2eno tg(prrx1-hand2)6eno 0.340270810194
rr29 tg(prrx1-hand2)2eno 0.321368777316
trp63 zeb1 0.353414930577
hras zeb1 0.318682044037
tgfb1 zeb1 0.306845067027
tgfb2 zeb1 0.336447019682
kras zeb1 0.32924674218
cd44 zeb1 0.326556452281
ctnnb1 zeb1 0.385666383321
foxc2 zeb1 0.420239199755
foxc1 zeb1 0.329195404796
ctgf zeb1 0.318982874011
smad3 zeb1 0.33551018087
twist1 zeb1 0.4064356441
smad4 zeb1 0.506440990082
smad2 zeb1 0.322009262312
gbe1 h6pd 0.404771317527
gaa gbe1 0.384978106833
cyp26a1 cyp51 0.320883500968
cyp51 hras 0.300066584645
cyp51 sc5d 0.694059629989
cyp51 pkdcc 0.311795912155
cyp27b1 cyp51 0.319819268265
cyp51 gulo 0.325734655981
cyp26b1 cyp51 0.346657652425
epyc fmgty12 0.307524521326
fmgty12 lmblgq3 0.311492848343
fmgty12 lmblgq1 0.311492848343
fmgty12 lmblgq6 0.311492848343
fmgty12 lmblgq4 0.315478565826
fmgty12 lmblgq5 0.318300281204
fmgty12 gpr87 0.310719206244
fmgty12 med25 0.305231321716
fmgty12 tba 0.309098168243
fmgty12 rgsc216 0.328809226594
fmgty12 fmgty13 0.338232407859
fmgty11 fmgty12 0.338232407859
fmgty10 fmgty12 0.338232407859
fmgty12 fmgty14 0.338232407859
fmgty12 pstc6 0.338232407859
fmgty12 mskt6 0.309696162973
fmgty12 mskt7 0.309696162973
fmgty12 mskt3 0.309696162973
fmgty12 mskt1 0.309696162973
fmgty12 mskt8 0.338232407859
fmgty12 mskt9 0.338232407859
fmgty12 prpsap2 0.305231321716
fmgty12 thbs3 0.309108760047
fcsa6 fmgty12 0.338232407859
fcsa7 fmgty12 0.338232407859
fcsa4 fmgty12 0.338232407859
fcsa5 fmgty12 0.338232407859
fcsa2 fmgty12 0.338232407859
fcsa3 fmgty12 0.338232407859
fcsa1 fmgty12 0.338232407859
fmgty12 twl 0.301695938741
fmgty12 fmgty7 0.338232407859
fmgty12 m14104asr 0.309696162973
feml1 fmgty12 0.338232407859
feml3 fmgty12 0.309108760047
feml2 fmgty12 0.309108760047
feml4 fmgty12 0.338232407859
chpf fmgty12 0.334014819725
mpz plp1 0.306078275549
plp1 prnp 0.320799988533
plp1 scn8a 0.328249673256
plp1 psap 0.383553927152
plp1 pmp22 0.315616102675
cnp plp1 0.3661042935
gria2 plp1 0.390164485597
galc plp1 0.400788618981
c1rl med25 0.305825239876
c1rl serpinh1 0.318686476823
c1rl rgsc216 0.3084451443
